1000 10
466 4 4.000000
466 5 4.000000
466 6 10.000000
466 7 3.000000
466 8 1.000000
466 9 36.000000
467 0 14.000000
467 1 13.000000
467 2 49.000000
467 3 36.000000
467 4 44.000000
467 5 19.000000
467 6 46.000000
467 7 38.000000
467 8 36.000000
467 9 14.000000
468 0 16.000000
468 1 0.000000
468 2 38.000000
468 3 12.000000
468 4 34.000000
468 5 11.000000
468 6 23.000000
468 7 8.000000
468 8 7.000000
468 9 10.000000
469 0 27.000000
469 1 6.000000
469 2 39.000000
469 3 42.000000
469 4 25.000000
469 5 31.000000
469 6 28.000000
469 7 38.000000
469 8 12.000000
469 9 38.000000
470 0 33.000000
470 1 21.000000
470 2 37.000000
470 3 46.000000
470 4 25.000000
470 5 15.000000
470 6 30.000000
470 7 40.000000
470 8 44.000000
470 9 6.000000
471 0 10.000000
471 1 0.000000
471 2 1.000000
471 3 26.000000
471 4 6.000000
471 5 0.000000
471 6 41.000000
471 7 15.000000
471 8 34.000000
471 9 21.000000
472 0 26.000000
472 1 48.000000
472 2 42.000000
472 3 20.000000
472 4 19.000000
472 5 9.000000
472 6 33.000000
472 7 27.000000
472 8 27.000000
472 9 36.000000
473 0 42.000000
473 1 46.000000
473 2 20.000000
473 3 43.000000
473 4 44.000000
473 5 43.000000
473 6 47.000000
473 7 36.000000
473 8 38.000000
473 9 43.000000
474 0 41.000000
474 1 24.000000
474 2 13.000000
474 3 43.000000
474 4 2.000000
474 5 30.000000
474 6 18.000000
474 7 3.000000
474 8 45.000000
474 9 2.000000
475 0 34.000000
475 1 23.000000
475 2 6.000000
475 3 11.000000
475 4 17.000000
475 5 10.000000
475 6 44.000000
475 7 32.000000
475 8 0.000000
475 9 38.000000
476 0 8.000000
476 1 22.000000
476 2 26.000000
476 3 48.000000
476 4 34.000000
476 5 16.000000
476 6 31.000000
476 7 18.000000
476 8 38.000000
476 9 23.000000
477 0 23.000000
477 1 44.000000
477 2 42.000000
477 3 40.000000
477 4 35.000000
477 5 49.000000
477 6 9.000000
477 7 15.000000
477 8 11.000000
477 9 32.000000
478 0 43.000000
478 1 2.000000
478 2 5.000000
478 3 36.000000
478 4 30.000000
478 5 16.000000
478 6 10.000000
478 7 25.000000
478 8 36.000000
478 9 13.000000
479 0 26.000000
479 1 4.000000
479 2 10.000000
479 3 24.000000
479 4 39.000000
479 5 39.000000
479 6 48.000000
479 7 4.000000
479 8 22.000000
479 9 30.000000
480 0 35.000000
480 1 22.000000
480 2 42.000000
480 3 39.000000
480 4 14.000000
480 5 16.000000
480 6 17.000000
480 7 19.000000
480 8 32.000000
480 9 48.000000
481 0 49.000000
481 1 15.000000
481 2 0.000000
481 3 10.000000
481 4 44.000000
481 5 31.000000
481 6 17.000000
481 7 0.000000
481 8 32.000000
481 9 31.000000
482 0 37.000000
482 1 13.000000
482 2 22.000000
482 3 41.000000
482 4 45.000000
482 5 43.000000
482 6 29.000000
482 7 16.000000
482 8 30.000000
482 9 4.000000
483 0 48.000000
483 1 8.000000
483 2 46.000000
483 3 32.000000
483 4 5.000000
483 5 39.000000
483 6 13.000000
483 7 29.000000
483 8 26.000000
483 9 47.000000
484 0 14.000000
484 1 24.000000
484 2 20.000000
484 3 2.000000
484 4 3.000000
484 5 24.000000
484 6 3.000000
484 7 1.000000
484 8 30.000000
484 9 24.000000
485 0 47.000000
485 1 4.000000
485 2 8.000000
485 3 45.000000
485 4 23.000000
485 5 16.000000
485 6 3.000000
485 7 22.000000
485 8 44.000000
485 9 29.000000
486 0 15.000000
486 1 45.000000
486 2 0.000000
486 3 18.000000
486 4 16.000000
486 5 46.000000
486 6 43.000000
486 7 21.000000
486 8 34.000000
486 9 27.000000
487 0 38.000000
487 1 10.000000
487 2 21.000000
487 3 32.000000
487 4 47.000000
487 5 39.000000
487 6 46.000000
487 7 33.000000
487 8 34.000000
487 9 4.000000
488 0 33.000000
488 1 15.000000
488 2 13.000000
488 3 22.000000
488 4 13.000000
488 5 17.000000
488 6 7.000000
488 7 9.000000
488 8 46.000000
488 9 3.000000
489 0 35.000000
489 1 47.000000
489 2 26.000000
489 3 18.000000
489 4 8.000000
489 5 5.000000
489 6 47.000000
489 7 32.000000
489 8 32.000000
489 9 13.000000
490 0 33.000000
490 1 42.000000
490 2 32.000000
490 3 26.000000
490 4 47.000000
490 5 21.000000
490 6 46.000000
490 7 12.000000
490 8 10.000000
490 9 49.000000
491 0 15.000000
491 1 34.000000
491 2 12.000000
491 3 17.000000
491 4 8.000000
491 5 17.000000
491 6 16.000000
491 7 24.000000
491 8 18.000000
491 9 47.000000
492 0 10.000000
492 1 25.000000
492 2 28.000000
492 3 15.000000
492 4 49.000000
492 5 0.000000
492 6 48.000000
492 7 23.000000
492 8 48.000000
492 9 35.000000
493 0 36.000000
493 1 46.000000
493 2 14.000000
493 3 41.000000
493 4 23.000000
493 5 4.000000
493 6 45.000000
493 7 35.000000
493 8 18.000000
493 9 0.000000
494 0 16.000000
494 1 18.000000
494 2 27.000000
494 3 38.000000
494 4 23.000000
494 5 18.000000
494 6 12.000000
494 7 27.000000
494 8 22.000000
494 9 36.000000
495 0 28.000000
495 1 16.000000
495 2 4.000000
495 3 38.000000
495 4 27.000000
495 5 36.000000
495 6 28.000000
495 7 41.000000
495 8 44.000000
495 9 41.000000
496 0 7.000000
496 1 44.000000
496 2 30.000000
496 3 6.000000
496 4 3.000000
496 5 41.000000
496 6 10.000000
496 7 15.000000
496 8 29.000000
496 9 20.000000
497 0 22.000000
497 1 9.000000
497 2 24.000000
497 3 13.000000
497 4 29.000000
497 5 24.000000
497 6 12.000000
497 7 14.000000
497 8 11.000000
497 9 42.000000
498 0 18.000000
498 1 26.000000
498 2 33.000000
498 3 0.000000
498 4 33.000000
498 5 49.000000
498 6 16.000000
498 7 38.000000
498 8 14.000000
498 9 47.000000
499 0 39.000000
499 1 15.000000
499 2 33.000000
499 3 21.000000
499 4 26.000000
499 5 5.000000
499 6 34.000000
499 7 26.000000
499 8 40.000000
499 9 34.000000
500 0 14.000000
500 1 25.000000
500 2 42.000000
500 3 12.000000
500 4 6.000000
500 5 39.000000
500 6 42.000000
500 7 44.000000
500 8 45.000000
500 9 19.000000
501 0 8.000000
501 1 21.000000
501 2 25.000000
501 3 20.000000
501 4 45.000000
501 5 28.000000
501 6 32.000000
501 7 14.000000
501 8 31.000000
501 9 31.000000
502 0 4.000000
502 1 8.000000
502 2 6.000000
502 3 4.000000
502 4 33.000000
502 5 2.000000
502 6 5.000000
502 7 21.000000
502 8 34.000000
502 9 6.000000
503 0 6.000000
503 1 7.000000
503 2 37.000000
503 3 43.000000
503 4 35.000000
503 5 30.000000
503 6 24.000000
503 7 20.000000
503 8 40.000000
503 9 34.000000
504 0 44.000000
504 1 10.000000
504 2 15.000000
504 3 10.000000
504 4 27.000000
504 5 7.000000
504 6 39.000000
504 7 43.000000
504 8 11.000000
504 9 45.000000
505 0 20.000000
505 1 12.000000
505 2 25.000000
505 3 36.000000
505 4 23.000000
505 5 36.000000
505 6 20.000000
505 7 26.000000
505 8 34.000000
505 9 43.000000
506 0 26.000000
506 1 35.000000
506 2 16.000000
506 3 39.000000
506 4 6.000000
506 5 30.000000
506 6 32.000000
506 7 27.000000
506 8 5.000000
506 9 27.000000
507 0 41.000000
507 1 41.000000
507 2 11.000000
507 3 27.000000
507 4 34.000000
507 5 36.000000
507 6 5.000000
507 7 11.000000
507 8 17.000000
507 9 45.000000
508 0 1.000000
508 1 35.000000
508 2 37.000000
508 3 42.000000
508 4 3.000000
508 5 5.000000
508 6 24.000000
508 7 29.000000
508 8 15.000000
508 9 19.000000
509 0 14.000000
509 1 35.000000
509 2 38.000000
509 3 8.000000
509 4 6.000000
509 5 16.000000
509 6 1.000000
509 7 47.000000
509 8 19.000000
509 9 33.000000
510 0 33.000000
510 1 7.000000
510 2 32.000000
510 3 19.000000
510 4 33.000000
510 5 33.000000
510 6 47.000000
510 7 25.000000
510 8 17.000000
510 9 43.000000
511 0 23.000000
511 1 18.000000
511 2 18.000000
511 3 13.000000
511 4 49.000000
511 5 5.000000
511 6 37.000000
511 7 37.000000
511 8 32.000000
511 9 40.000000
512 0 25.000000
512 1 31.000000
512 2 27.000000
512 3 19.000000
512 4 46.000000
512 5 0.000000
512 6 4.000000
512 7 8.000000
512 8 11.000000
512 9 35.000000
513 0 47.000000
513 1 5.000000
513 2 19.000000
513 3 26.000000
513 4 6.000000
513 5 7.000000
513 6 19.000000
513 7 44.000000
513 8 0.000000
513 9 15.000000
514 0 30.000000
514 1 5.000000
514 2 12.000000
514 3 31.000000
514 4 27.000000
514 5 25.000000
514 6 27.000000
514 7 16.000000
514 8 24.000000
514 9 29.000000
515 0 45.000000
515 1 40.000000
515 2 7.000000
515 3 6.000000
515 4 39.000000
515 5 41.000000
515 6 4.000000
515 7 20.000000
515 8 35.000000
515 9 8.000000
516 0 41.000000
516 1 21.000000
516 2 36.000000
516 3 31.000000
516 4 44.000000
516 5 0.000000
516 6 15.000000
516 7 21.000000
516 8 6.000000
516 9 21.000000
517 0 48.000000
517 1 44.000000
517 2 47.000000
517 3 38.000000
517 4 5.000000
517 5 28.000000
517 6 9.000000
517 7 49.000000
517 8 28.000000
517 9 35.000000
518 0 43.000000
518 1 33.000000
518 2 6.000000
518 3 38.000000
518 4 21.000000
518 5 38.000000
518 6 23.000000
518 7 4.000000
518 8 9.000000
518 9 11.000000
519 0 35.000000
519 1 16.000000
519 2 28.000000
519 3 19.000000
519 4 32.000000
519 5 47.000000
519 6 3.000000
519 7 49.000000
519 8 15.000000
519 9 22.000000
520 0 8.000000
520 1 41.000000
520 2 25.000000
520 3 40.000000
520 4 44.000000
520 5 48.000000
520 6 36.000000
520 7 17.000000
520 8 49.000000
520 9 26.000000
521 0 3.000000
521 1 27.000000
521 2 25.000000
521 3 31.000000
521 4 33.000000
521 5 45.000000
521 6 30.000000
521 7 13.000000
521 8 2.000000
521 9 25.000000
522 0 9.000000
522 1 20.000000
522 2 21.000000
522 3 25.000000
522 4 40.000000
522 5 36.000000
522 6 18.000000
522 7 6.000000
522 8 9.000000
522 9 48.000000
523 0 49.000000
523 1 18.000000
523 2 17.000000
523 3 41.000000
523 4 38.000000
523 5 36.000000
523 6 18.000000
523 7 17.000000
523 8 36.000000
523 9 12.000000
524 0 4.000000
524 1 32.000000
524 2 5.000000
524 3 24.000000
524 4 12.000000
524 5 23.000000
524 6 42.000000
524 7 17.000000
524 8 24.000000
524 9 26.000000
525 0 26.000000
525 1 2.000000
525 2 6.000000
525 3 2.000000
525 4 47.000000
525 5 4.000000
525 6 38.000000
525 7 20.000000
525 8 15.000000
525 9 44.000000
526 0 33.000000
526 1 34.000000
526 2 31.000000
526 3 17.000000
526 4 43.000000
526 5 35.000000
526 6 26.000000
526 7 8.000000
526 8 1.000000
526 9 43.000000
527 0 47.000000
527 1 34.000000
527 2 16.000000
527 3 8.000000
527 4 23.000000
527 5 31.000000
527 6 16.000000
527 7 40.000000
527 8 46.000000
527 9 43.000000
528 0 33.000000
528 1 12.000000
528 2 9.000000
528 3 0.000000
528 4 49.000000
528 5 2.000000
528 6 7.000000
528 7 34.000000
528 8 13.000000
528 9 0.000000
529 0 36.000000
529 1 24.000000
529 2 13.000000
529 3 20.000000
529 4 20.000000
529 5 21.000000
529 6 24.000000
529 7 13.000000
529 8 10.000000
529 9 2.000000
530 0 24.000000
530 1 6.000000
530 2 45.000000
530 3 1.000000
530 4 17.000000
530 5 45.000000
530 6 30.000000
530 7 21.000000
530 8 15.000000
530 9 39.000000
531 0 25.000000
531 1 14.000000
531 2 7.000000
531 3 21.000000
531 4 10.000000
531 5 18.000000
531 6 49.000000
531 7 34.000000
531 8 36.000000
531 9 34.000000
532 0 48.000000
532 1 35.000000
532 2 16.000000
532 3 39.000000
532 4 8.000000
532 5 36.000000
532 6 49.000000
532 7 33.000000
532 8 7.000000
532 9 4.000000
533 0 48.000000
533 1 17.000000
533 2 38.000000
533 3 19.000000
533 4 4.000000
533 5 19.000000
533 6 9.000000
533 7 40.000000
533 8 15.000000
533 9 17.000000
534 0 13.000000
534 1 44.000000
534 2 32.000000
534 3 19.000000
534 4 23.000000
534 5 19.000000
534 6 12.000000
534 7 19.000000
534 8 35.000000
534 9 47.000000
535 0 3.000000
535 1 22.000000
535 2 46.000000
535 3 36.000000
535 4 23.000000
535 5 14.000000
535 6 30.000000
535 7 30.000000
535 8 18.000000
535 9 36.000000
536 0 17.000000
536 1 16.000000
536 2 45.000000
536 3 21.000000
536 4 27.000000
536 5 17.000000
536 6 12.000000
536 7 0.000000
536 8 20.000000
536 9 9.000000
537 0 37.000000
537 1 14.000000
537 2 28.000000
537 3 10.000000
537 4 42.000000
537 5 48.000000
537 6 7.000000
537 7 0.000000
537 8 9.000000
537 9 22.000000
538 0 26.000000
538 1 5.000000
538 2 35.000000
538 3 16.000000
538 4 17.000000
538 5 5.000000
538 6 12.000000
538 7 15.000000
538 8 14.000000
538 9 30.000000
539 0 49.000000
539 1 4.000000
539 2 13.000000
539 3 14.000000
539 4 1.000000
539 5 18.000000
539 6 33.000000
539 7 29.000000
539 8 34.000000
539 9 21.000000
540 0 46.000000
540 1 7.000000
540 2 15.000000
540 3 35.000000
540 4 0.000000
540 5 38.000000
540 6 21.000000
540 7 33.000000
540 8 15.000000
540 9 30.000000
541 0 22.000000
541 1 10.000000
541 2 7.000000
541 3 43.000000
541 4 36.000000
541 5 8.000000
541 6 22.000000
541 7 14.000000
541 8 3.000000
541 9 29.000000
542 0 42.000000
542 1 8.000000
542 2 14.000000
542 3 32.000000
542 4 45.000000
542 5 17.000000
542 6 1.000000
542 7 9.000000
542 8 6.000000
542 9 44.000000
543 0 36.000000
543 1 41.000000
543 2 49.000000
543 3 11.000000
543 4 44.000000
543 5 8.000000
543 6 25.000000
543 7 25.000000
543 8 28.000000
543 9 49.000000
544 0 28.000000
544 1 39.000000
544 2 15.000000
544 3 4.000000
544 4 35.000000
544 5 24.000000
544 6 40.000000
544 7 9.000000
544 8 4.000000
544 9 22.000000
545 0 17.000000
545 1 45.000000
545 2 41.000000
545 3 45.000000
545 4 12.000000
545 5 31.000000
545 6 20.000000
545 7 10.000000
545 8 5.000000
545 9 32.000000
546 0 48.000000
546 1 30.000000
546 2 13.000000
546 3 35.000000
546 4 9.000000
546 5 29.000000
546 6 38.000000
546 7 10.000000
546 8 8.000000
546 9 18.000000
547 0 41.000000
547 1 25.000000
547 2 44.000000
547 3 27.000000
547 4 13.000000
547 5 16.000000
547 6 47.000000
547 7 39.000000
547 8 13.000000
547 9 24.000000
548 0 43.000000
548 1 21.000000
548 2 33.000000
548 3 27.000000
548 4 48.000000
548 5 11.000000
548 6 16.000000
548 7 39.000000
548 8 6.000000
548 9 47.000000
549 0 22.000000
549 1 12.000000
549 2 7.000000
549 3 9.000000
549 4 36.000000
549 5 36.000000
549 6 6.000000
549 7 23.000000
549 8 37.000000
549 9 26.000000
550 0 0.000000
550 1 9.000000
550 2 19.000000
550 3 44.000000
550 4 24.000000
550 5 36.000000
550 6 30.000000
550 7 36.000000
550 8 16.000000
550 9 15.000000
551 0 1.000000
551 1 24.000000
551 2 10.000000
551 3 12.000000
551 4 16.000000
551 5 46.000000
551 6 34.000000
551 7 4.000000
551 8 26.000000
551 9 18.000000
552 0 15.000000
552 1 31.000000
552 2 3.000000
552 3 12.000000
552 4 26.000000
552 5 23.000000
552 6 34.000000
552 7 40.000000
552 8 32.000000
552 9 47.000000
553 0 4.000000
553 1 38.000000
553 2 34.000000
553 3 14.000000
553 4 49.000000
553 5 42.000000
553 6 19.000000
553 7 3.000000
553 8 15.000000
553 9 24.000000
554 0 31.000000
554 1 24.000000
554 2 24.000000
554 3 35.000000
554 4 34.000000
554 5 26.000000
554 6 21.000000
554 7 9.000000
554 8 47.000000
554 9 1.000000
555 0 26.000000
555 1 45.000000
555 2 44.000000
555 3 42.000000
555 4 29.000000
555 5 30.000000
555 6 12.000000
555 7 11.000000
555 8 6.000000
555 9 11.000000
556 0 15.000000
556 1 31.000000
556 2 28.000000
556 3 20.000000
556 4 18.000000
556 5 1.000000
556 6 25.000000
556 7 18.000000
556 8 18.000000
556 9 37.000000
557 0 25.000000
557 1 9.000000
557 2 29.000000
557 3 17.000000
557 4 5.000000
557 5 30.000000
557 6 13.000000
557 7 20.000000
557 8 34.000000
557 9 33.000000
558 0 5.000000
558 1 29.000000
558 2 6.000000
558 3 46.000000
558 4 18.000000
558 5 43.000000
558 6 14.000000
558 7 45.000000
558 8 42.000000
558 9 17.000000
559 0 26.000000
559 1 44.000000
559 2 30.000000
559 3 11.000000
559 4 8.000000
559 5 25.000000
559 6 17.000000
559 7 24.000000
559 8 13.000000
559 9 30.000000
560 0 47.000000
560 1 9.000000
560 2 29.000000
560 3 26.000000
560 4 41.000000
560 5 43.000000
560 6 31.000000
560 7 5.000000
560 8 42.000000
560 9 49.000000
561 0 15.000000
561 1 38.000000
561 2 24.000000
561 3 25.000000
561 4 43.000000
561 5 47.000000
561 6 42.000000
561 7 19.000000
561 8 40.000000
561 9 44.000000
562 0 34.000000
562 1 14.000000
562 2 26.000000
562 3 48.000000
562 4 15.000000
562 5 10.000000
562 6 5.000000
562 7 29.000000
562 8 25.000000
562 9 35.000000
563 0 20.000000
563 1 34.000000
563 2 32.000000
563 3 25.000000
563 4 1.000000
563 5 25.000000
563 6 38.000000
563 7 37.000000
563 8 25.000000
563 9 32.000000
564 0 41.000000
564 1 13.000000
564 2 24.000000
564 3 24.000000
564 4 36.000000
564 5 41.000000
564 6 4.000000
564 7 18.000000
564 8 43.000000
564 9 30.000000
565 0 25.000000
565 1 20.000000
565 2 19.000000
565 3 4.000000
565 4 17.000000
565 5 28.000000
565 6 35.000000
565 7 43.000000
565 8 19.000000
565 9 27.000000
566 0 25.000000
566 1 15.000000
566 2 35.000000
566 3 37.000000
566 4 35.000000
566 5 28.000000
566 6 32.000000
566 7 32.000000
566 8 39.000000
566 9 26.000000
567 0 28.000000
567 1 9.000000
567 2 19.000000
567 3 1.000000
567 4 34.000000
567 5 7.000000
567 6 36.000000
567 7 17.000000
567 8 30.000000
567 9 36.000000
568 0 25.000000
568 1 29.000000
568 2 23.000000
568 3 2.000000
568 4 36.000000
568 5 28.000000
568 6 43.000000
568 7 44.000000
568 8 24.000000
568 9 24.000000
569 0 33.000000
569 1 32.000000
569 2 30.000000
569 3 46.000000
569 4 15.000000
569 5 40.000000
569 6 40.000000
569 7 10.000000
569 8 10.000000
569 9 13.000000
570 0 17.000000
570 1 20.000000
570 2 16.000000
570 3 11.000000
570 4 1.000000
570 5 25.000000
570 6 36.000000
570 7 3.000000
570 8 17.000000
570 9 43.000000
571 0 32.000000
571 1 26.000000
571 2 17.000000
571 3 33.000000
571 4 1.000000
571 5 31.000000
571 6 23.000000
571 7 33.000000
571 8 39.000000
571 9 10.000000
572 0 12.000000
572 1 6.000000
572 2 3.000000
572 3 5.000000
572 4 44.000000
572 5 4.000000
572 6 3.000000
572 7 33.000000
572 8 19.000000
572 9 6.000000
573 0 32.000000
573 1 12.000000
573 2 21.000000
573 3 9.000000
573 4 4.000000
573 5 42.000000
573 6 22.000000
573 7 44.000000
573 8 32.000000
573 9 42.000000
574 0 36.000000
574 1 10.000000
574 2 4.000000
574 3 39.000000
574 4 44.000000
574 5 32.000000
574 6 9.000000
574 7 32.000000
574 8 42.000000
574 9 11.000000
575 0 0.000000
575 1 5.000000
575 2 17.000000
575 3 31.000000
575 4 15.000000
575 5 16.000000
575 6 15.000000
575 7 7.000000
575 8 14.000000
575 9 16.000000
576 0 26.000000
576 1 17.000000
576 2 32.000000
576 3 35.000000
576 4 2.000000
576 5 13.000000
576 6 6.000000
576 7 49.000000
576 8 37.000000
576 9 41.000000
577 0 2.000000
577 1 28.000000
577 2 19.000000
577 3 5.000000
577 4 1.000000
577 5 22.000000
577 6 43.000000
577 7 37.000000
577 8 7.000000
577 9 48.000000
578 0 42.000000
578 1 49.000000
578 2 4.000000
578 3 16.000000
578 4 8.000000
578 5 24.000000
578 6 14.000000
578 7 8.000000
578 8 30.000000
578 9 4.000000
579 0 44.000000
579 1 6.000000
579 2 10.000000
579 3 19.000000
579 4 3.000000
579 5 11.000000
579 6 27.000000
579 7 13.000000
579 8 13.000000
579 9 49.000000
580 0 21.000000
580 1 36.000000
580 2 36.000000
580 3 46.000000
580 4 39.000000
580 5 24.000000
580 6 8.000000
580 7 38.000000
580 8 40.000000
580 9 31.000000
581 0 10.000000
581 1 3.000000
581 2 30.000000
581 3 48.000000
581 4 45.000000
581 5 37.000000
581 6 25.000000
581 7 29.000000
581 8 6.000000
581 9 11.000000
582 0 32.000000
582 1 24.000000
582 2 22.000000
582 3 29.000000
582 4 7.000000
582 5 38.000000
582 6 40.000000
582 7 4.000000
582 8 37.000000
582 9 16.000000
583 0 37.000000
583 1 29.000000
583 2 1.000000
583 3 41.000000
583 4 24.000000
583 5 24.000000
583 6 14.000000
583 7 0.000000
583 8 29.000000
583 9 28.000000
584 0 24.000000
584 1 27.000000
584 2 11.000000
584 3 14.000000
584 4 27.000000
584 5 24.000000
584 6 45.000000
584 7 31.000000
584 8 6.000000
584 9 10.000000
585 0 47.000000
585 1 26.000000
585 2 2.000000
585 3 27.000000
585 4 48.000000
585 5 20.000000
585 6 32.000000
585 7 27.000000
585 8 30.000000
585 9 7.000000
586 0 22.000000
586 1 0.000000
586 2 41.000000
586 3 39.000000
586 4 19.000000
586 5 1.000000
586 6 15.000000
586 7 6.000000
586 8 1.000000
586 9 45.000000
587 0 33.000000
587 1 13.000000
587 2 42.000000
587 3 33.000000
587 4 12.000000
587 5 12.000000
587 6 42.000000
587 7 21.000000
587 8 2.000000
587 9 30.000000
588 0 14.000000
588 1 48.000000
588 2 22.000000
588 3 28.000000
588 4 43.000000
588 5 26.000000
588 6 42.000000
588 7 34.000000
588 8 9.000000
588 9 37.000000
589 0 35.000000
589 1 39.000000
589 2 2.000000
589 3 48.000000
589 4 2.000000
589 5 34.000000
589 6 49.000000
589 7 17.000000
589 8 44.000000
589 9 44.000000
590 0 17.000000
590 1 45.000000
590 2 47.000000
590 3 47.000000
590 4 25.000000
590 5 17.000000
590 6 5.000000
590 7 3.000000
590 8 12.000000
590 9 13.000000
591 0 0.000000
591 1 23.000000
591 2 23.000000
591 3 14.000000
591 4 23.000000
591 5 11.000000
591 6 40.000000
591 7 6.000000
591 8 25.000000
591 9 36.000000
592 0 35.000000
592 1 32.000000
592 2 6.000000
592 3 29.000000
592 4 11.000000
592 5 40.000000
592 6 39.000000
592 7 28.000000
592 8 41.000000
592 9 26.000000
593 0 26.000000
593 1 36.000000
593 2 25.000000
593 3 2.000000
593 4 36.000000
593 5 37.000000
593 6 25.000000
593 7 4.000000
593 8 8.000000
593 9 30.000000
594 0 30.000000
594 1 27.000000
594 2 1.000000
594 3 14.000000
594 4 11.000000
594 5 34.000000
594 6 42.000000
594 7 10.000000
594 8 33.000000
594 9 10.000000
595 0 14.000000
595 1 31.000000
595 2 3.000000
595 3 4.000000
595 4 21.000000
595 5 44.000000
595 6 18.000000
595 7 27.000000
595 8 22.000000
595 9 43.000000
596 0 30.000000
596 1 41.000000
596 2 43.000000
596 3 19.000000
596 4 34.000000
596 5 9.000000
596 6 5.000000
596 7 35.000000
596 8 1.000000
596 9 24.000000
597 0 7.000000
597 1 15.000000
597 2 5.000000
597 3 42.000000
597 4 47.000000
597 5 44.000000
597 6 41.000000
597 7 2.000000
597 8 4.000000
597 9 24.000000
598 0 5.000000
598 1 2.000000
598 2 5.000000
598 3 17.000000
598 4 28.000000
598 5 43.000000
598 6 31.000000
598 7 40.000000
598 8 25.000000
598 9 11.000000
599 0 15.000000
599 1 8.000000
599 2 33.000000
599 3 46.000000
599 4 18.000000
599 5 37.000000
599 6 28.000000
599 7 7.000000
599 8 18.000000
599 9 14.000000
600 0 25.000000
600 1 38.000000
600 2 1.000000
600 3 15.000000
600 4 3.000000
600 5 44.000000
600 6 43.000000
600 7 28.000000
600 8 25.000000
600 9 42.000000
601 0 36.000000
601 1 22.000000
601 2 22.000000
601 3 5.000000
601 4 4.000000
601 5 17.000000
601 6 41.000000
601 7 9.000000
601 8 38.000000
601 9 16.000000
602 0 21.000000
602 1 46.000000
602 2 44.000000
602 3 33.000000
602 4 16.000000
602 5 45.000000
602 6 15.000000
602 7 6.000000
602 8 28.000000
602 9 49.000000
603 0 18.000000
603 1 30.000000
603 2 49.000000
603 3 11.000000
603 4 41.000000
603 5 6.000000
603 6 48.000000
603 7 5.000000
603 8 34.000000
603 9 3.000000
604 0 38.000000
604 1 17.000000
604 2 41.000000
604 3 0.000000
604 4 28.000000
604 5 18.000000
604 6 41.000000
604 7 15.000000
604 8 43.000000
604 9 7.000000
605 0 45.000000
605 1 16.000000
605 2 29.000000
605 3 15.000000
605 4 44.000000
605 5 19.000000
605 6 22.000000
605 7 11.000000
605 8 18.000000
605 9 3.000000
606 0 4.000000
606 1 40.000000
606 2 47.000000
606 3 9.000000
606 4 11.000000
606 5 23.000000
606 6 22.000000
606 7 12.000000
606 8 8.000000
606 9 2.000000
607 0 30.000000
607 1 24.000000
607 2 44.000000
607 3 19.000000
607 4 43.000000
607 5 23.000000
607 6 10.000000
607 7 42.000000
607 8 38.000000
607 9 21.000000
608 0 3.000000
608 1 11.000000
608 2 9.000000
608 3 13.000000
608 4 13.000000
608 5 9.000000
608 6 17.000000
608 7 0.000000
608 8 6.000000
608 9 44.000000
609 0 46.000000
609 1 41.000000
609 2 23.000000
609 3 0.000000
609 4 1.000000
609 5 41.000000
609 6 49.000000
609 7 23.000000
609 8 24.000000
609 9 24.000000
610 0 23.000000
610 1 22.000000
610 2 1.000000
610 3 47.000000
610 4 1.000000
610 5 35.000000
610 6 1.000000
610 7 19.000000
610 8 33.000000
610 9 9.000000
611 0 21.000000
611 1 35.000000
611 2 17.000000
611 3 39.000000
611 4 33.000000
611 5 28.000000
611 6 31.000000
611 7 19.000000
611 8 30.000000
611 9 34.000000
612 0 0.000000
612 1 31.000000
612 2 27.000000
612 3 33.000000
612 4 23.000000
612 5 36.000000
612 6 31.000000
612 7 5.000000
612 8 12.000000
612 9 17.000000
613 0 15.000000
613 1 2.000000
613 2 28.000000
613 3 22.000000
613 4 35.000000
613 5 47.000000
613 6 29.000000
613 7 13.000000
613 8 39.000000
613 9 32.000000
614 0 31.000000
614 1 3.000000
614 2 2.000000
614 3 21.000000
614 4 42.000000
614 5 33.000000
614 6 41.000000
614 7 47.000000
614 8 35.000000
614 9 26.000000
615 0 27.000000
615 1 25.000000
615 2 2.000000
615 3 41.000000
615 4 1.000000
615 5 33.000000
615 6 7.000000
615 7 49.000000
615 8 38.000000
615 9 48.000000
616 0 2.000000
616 1 43.000000
616 2 47.000000
616 3 3.000000
616 4 24.000000
616 5 15.000000
616 6 14.000000
616 7 27.000000
616 8 48.000000
616 9 40.000000
617 0 29.000000
617 1 13.000000
617 2 44.000000
617 3 47.000000
617 4 20.000000
617 5 5.000000
617 6 2.000000
617 7 44.000000
617 8 46.000000
617 9 30.000000
618 0 38.000000
618 1 13.000000
618 2 34.000000
618 3 31.000000
618 4 6.000000
618 5 27.000000
618 6 28.000000
618 7 49.000000
618 8 23.000000
618 9 9.000000
619 0 3.000000
619 1 16.000000
619 2 4.000000
619 3 49.000000
619 4 1.000000
619 5 37.000000
619 6 40.000000
619 7 18.000000
619 8 43.000000
619 9 9.000000
620 0 48.000000
620 1 40.000000
620 2 27.000000
620 3 30.000000
620 4 44.000000
620 5 1.000000
620 6 5.000000
620 7 12.000000
620 8 19.000000
620 9 1.000000
621 0 32.000000
621 1 1.000000
621 2 25.000000
621 3 22.000000
621 4 16.000000
621 5 18.000000
621 6 17.000000
621 7 11.000000
621 8 19.000000
